vocabulary_id,concept_code,concept_name,concept_id,domain_id,rule
ICD10CM,Y21.2XXA,"Drowning and submersion while in swimming pool, undetermined intent, initial encounter",45580888,Observation,drowning.csv
ICD10CM,Y21.4XXA,"Drowning and submersion in natural water, undetermined intent, initial encounter",45547175,Observation,drowning.csv
ICD10CM,Y21.0,"Drowning and submersion while in bathtub, undetermined intent",45556695,Observation,drowning.csv
ICD10CM,Y21.2XXD,"Drowning and submersion while in swimming pool, undetermined intent, subsequent encounter",45576021,Observation,drowning.csv
ICD10CM,Y21.0XXA,"Drowning and submersion while in bathtub, undetermined intent, initial encounter",45566291,Observation,drowning.csv
ICD10CM,Y21.1XXD,"Drowning and submersion after fall into bathtub, undetermined intent, subsequent encounter",45580887,Observation,drowning.csv
ICD10CM,Y21.3XXA,"Drowning and submersion after fall into swimming pool, undetermined intent, initial encounter",45571207,Observation,drowning.csv
ICD10CM,Y21.3XXD,"Drowning and submersion after fall into swimming pool, undetermined intent, subsequent encounter",45590582,Observation,drowning.csv
SNOMED,418635006,Legal intervention,4305695,Observation,legal.csv
SNOMED,219294006,Legal execution by hanging,4071300,Observation,legal.csv
SNOMED,219295007,Legal execution by poisoning,4071469,Observation,legal.csv
SNOMED,219296008,Legal execution by shooting,4071556,Observation,legal.csv
SNOMED,219291003,Legal execution by asphyxiation by gas,4071468,Observation,legal.csv
SNOMED,242951003,Legal execution by garotte,4055156,Observation,legal.csv
SNOMED,219293000,Legal execution by electrocution,4071299,Observation,legal.csv
SNOMED,219292005,Legal execution by beheading,4071298,Observation,legal.csv
SNOMED,219290002,Legal execution,434262,Observation,legal.csv
SNOMED,219263006,Injury due to legal intervention by explosive,435715,Condition,legal.csv
SNOMED,219289006,Late effects of injury due to legal intervention,434846,Condition,legal.csv
SNOMED,219269005,Injury due to legal intervention by gas,437201,Condition,legal.csv
SNOMED,219256006,Injury due to legal intervention,434252,Condition,legal.csv
SNOMED,219278004,Injury due to legal intervention by cutting and stabbing instruments,436317,Condition,legal.csv
SNOMED,219257002,Injury due to legal intervention by firearm,436885,Condition,legal.csv
SNOMED,219274002,Injury due to legal intervention by blunt object,435167,Condition,legal.csv
SNOMED,242940003,"Injury due to legal intervention, struck with birch",4054809,Condition,legal.csv
SNOMED,219259004,Injury due to legal intervention by revolver,4071464,Condition,legal.csv
SNOMED,219272003,Injury due to legal intervention by asphyxiation by gas,4071466,Condition,legal.csv
SNOMED,219275001,"Injury due to legal intervention, struck with baton",4072215,Condition,legal.csv
SNOMED,219261008,Injury due to legal intervention by rubber bullet,4074052,Condition,legal.csv
SNOMED,219270006,Injury due to legal intervention by tear gas,4071188,Condition,legal.csv
SNOMED,219264000,Injury due to legal intervention by dynamite,4074053,Condition,legal.csv
SNOMED,219260009,Injury due to legal intervention by rifle bullet,4072210,Condition,legal.csv
SNOMED,242938008,"Injury due to legal intervention, struck with cane",4055155,Condition,legal.csv
SNOMED,219276000,"Injury due to legal intervention, struck with stave",4074057,Condition,legal.csv
SNOMED,219265004,Injury due to legal intervention by explosive shell,4072212,Condition,legal.csv
SNOMED,242939000,"Injury due to legal intervention, struck with whip",4054808,Condition,legal.csv
SNOMED,219271005,Injury due to legal intervention by poisoning by gas,4074056,Condition,legal.csv
SNOMED,219267007,Injury due to legal intervention by mortar bomb,4072213,Condition,legal.csv
SNOMED,219258007,Injury due to legal intervention by machine gun,4071463,Condition,legal.csv
SNOMED,219266003,Injury due to legal intervention by grenade,4074054,Condition,legal.csv
SNOMED,219279007,Injury due to legal intervention by bayonet,4072217,Condition,legal.csv
ICD9CM,E979.8,Terrorism involving other means,44830718,Condition,legal.csv
ICD9CM,E979.3,Terrorism involving fires,44830717,Condition,legal.csv
ICD9CM,E973,Injury due to legal intervention by blunt object,44826127,Condition,legal.csv
ICD9CM,E975,Injury due to legal intervention by other specified means,44831879,Condition,legal.csv
ICD9CM,E979.9,Terrorism secondary effects,44830719,Condition,legal.csv
ICD9CM,E979.4,Terrorism involving firearms,44828454,Condition,legal.csv
ICD9CM,E979.5,Terrorism involving nuclear weapons,44820354,Condition,legal.csv
ICD9CM,E979.2,Terrorism involving other explosions and fragments,44836575,Condition,legal.csv
ICD9CM,E979.6,Terrorism involving biological weapons,44833016,Condition,legal.csv
ICD9CM,E971,Injury due to legal intervention by explosives,44822625,Condition,legal.csv
ICD9CM,E979,Terrorism,44821478,Observation,legal.csv
ICD9CM,E974,Injury due to legal intervention by cutting and piercing instrument,44830715,Condition,legal.csv
ICD9CM,E977,Late effects of injuries due to legal intervention,44823763,Condition,legal.csv
ICD9CM,E976,Injury due to legal intervention by unspecified means,44823762,Condition,legal.csv
ICD9CM,E978,Legal execution,44831880,Observation,legal.csv
ICD9CM,E972,Injury due to legal intervention by gas,44830714,Condition,legal.csv
ICD9CM,E979.0,Terrorism involving explosion of marine weapons,44830716,Condition,legal.csv
ICD9CM,E979.1,Terrorism involving destruction of aircraft,44822626,Condition,legal.csv
ICD9CM,E970,Injury due to legal intervention by firearms,44835387,Condition,legal.csv
ICD9CM,E979.7,Terrorism involving chemical weapons,44828455,Condition,legal.csv
ICD10CM,Y35.41,Legal intervention involving bayonet,1575762,Condition,legal.csv
ICD10CM,Y35.012,"Legal intervention involving injury by machine gun, bystander injured",21348,Condition,legal.csv
ICD10CM,Y35.492,"Legal intervention involving other sharp objects, bystander injured",21399,Condition,legal.csv
ICD10CM,Y35.2,Legal intervention involving gas,1575752,Condition,legal.csv
ICD10CM,Y35.412,"Legal intervention involving bayonet, bystander injured",21396,Condition,legal.csv
ICD10CM,Y35.011,"Legal intervention involving injury by machine gun, law enforcement official injured",21347,Condition,legal.csv
ICD10CM,Y35.10,Legal intervention involving unspecified explosives,1575748,Condition,legal.csv
ICD10CM,Y35.101,"Legal intervention involving unspecified explosives, law enforcement official injured",21362,Condition,legal.csv
ICD10CM,Y35.021,"Legal intervention involving injury by handgun, law enforcement official injured",21350,Condition,legal.csv
ICD10CM,Y35.022,"Legal intervention involving injury by handgun, bystander injured",21351,Condition,legal.csv
ICD10CM,Y35.891,"Legal intervention involving other specified means, law enforcement official injured",21404,Condition,legal.csv
ICD10CM,Y35.91,"Legal intervention, means unspecified, law enforcement official injured",21407,Condition,legal.csv
ICD10CM,Y35.11,Legal intervention involving injury by dynamite,1575749,Condition,legal.csv
ICD10CM,Y35.031,"Legal intervention involving injury by rifle pellet, law enforcement official injured",21353,Condition,legal.csv
ICD10CM,Y35.292,"Legal intervention involving other gas, bystander injured",21381,Condition,legal.csv
ICD10CM,Y35.811,"Legal intervention involving manhandling, law enforcement official injured",21401,Condition,legal.csv
ICD10CM,Y35.302,"Legal intervention involving unspecified blunt objects, bystander injured",21384,Condition,legal.csv
ICD10CM,Y35.812,"Legal intervention involving manhandling, bystander injured",21402,Condition,legal.csv
ICD10CM,Y35.93,"Legal intervention, means unspecified, suspect injured",21409,Condition,legal.csv
ICD10CM,Y35.122,"Legal intervention involving injury by explosive shell, bystander injured",21369,Condition,legal.csv
ICD10CM,Y35.211,"Legal intervention involving injury by tear gas, law enforcement official injured",21377,Condition,legal.csv
ICD10CM,Y35.041,"Legal intervention involving injury by rubber bullet, law enforcement official injured",21356,Condition,legal.csv
ICD10CM,Y35.111,"Legal intervention involving injury by dynamite, law enforcement official injured",21365,Condition,legal.csv
ICD10CM,Y35.201,"Legal intervention involving unspecified gas, law enforcement official injured",21374,Condition,legal.csv
ICD10CM,Y35.092,"Legal intervention involving other firearm discharge, bystander injured",21360,Condition,legal.csv
ICD10CM,Y35.001,"Legal intervention involving unspecified firearm discharge, law enforcement official injured",21344,Condition,legal.csv
ICD10CM,Y35.413,"Legal intervention involving bayonet, suspect injured",21397,Condition,legal.csv
ICD10CM,Y35.393,"Legal intervention involving other blunt objects, suspect injured",21391,Condition,legal.csv
ICD10CM,Y35.112,"Legal intervention involving injury by dynamite, bystander injured",21366,Condition,legal.csv
ICD10CM,Y35.21,Legal intervention involving injury by tear gas,1575754,Condition,legal.csv
ICD10CM,Y35.12,Legal intervention involving injury by explosive shell,1575750,Condition,legal.csv
ICD10CM,Y35.311,"Legal intervention involving baton, law enforcement official injured",21386,Condition,legal.csv
ICD10CM,Y35.4,Legal intervention involving sharp objects,1575760,Condition,legal.csv
ICD10CM,Y35.202,"Legal intervention involving unspecified gas, bystander injured",21375,Condition,legal.csv
ICD10CM,Y35.3,Legal intervention involving blunt objects,1575756,Condition,legal.csv
ICD10CM,Y35.00,Legal intervention involving unspecified firearm discharge,1575741,Condition,legal.csv
ICD10CM,Y35.40,Legal intervention involving unspecified sharp objects,1575761,Condition,legal.csv
ICD10CM,Y35.291,"Legal intervention involving other gas, law enforcement official injured",21380,Condition,legal.csv
ICD10CM,Y35.31,Legal intervention involving baton,1575758,Condition,legal.csv
ICD10CM,Y35.391,"Legal intervention involving other blunt objects, law enforcement official injured",21389,Condition,legal.csv
ICD10CM,Y35.392,"Legal intervention involving other blunt objects, bystander injured",21390,Condition,legal.csv
ICD10CM,Y35.09,Legal intervention involving other firearm discharge,1575746,Condition,legal.csv
ICD10CM,Y35.19,Legal intervention involving other explosives,1575751,Condition,legal.csv
ICD10CM,Y35.89,Legal intervention involving other specified means,1575766,Condition,legal.csv
ICD10CM,Y35.102,"Legal intervention involving unspecified explosives, bystander injured",21363,Condition,legal.csv
ICD10CM,Y35.113,"Legal intervention involving injury by dynamite, suspect injured",21367,Condition,legal.csv
ICD10CM,Y35.401,"Legal intervention involving unspecified sharp objects, law enforcement official injured",21392,Condition,legal.csv
ICD10CM,Y35.04,Legal intervention involving injury by rubber bullet,1575745,Condition,legal.csv
ICD10CM,Y35.093,"Legal intervention involving other firearm discharge, suspect injured",21361,Condition,legal.csv
ICD10CM,Y35.312,"Legal intervention involving baton, bystander injured",21387,Condition,legal.csv
ICD10CM,Y35.30,Legal intervention involving unspecified blunt objects,1575757,Condition,legal.csv
ICD10CM,Y35.213,"Legal intervention involving injury by tear gas, suspect injured",21379,Condition,legal.csv
ICD10CM,Y35.103,"Legal intervention involving unspecified explosives, suspect injured",21364,Condition,legal.csv
ICD10CM,Y35.201A,"Legal intervention involving unspecified gas, law enforcement official injured, initial encounter",45547185,Condition,legal.csv
ICD10CM,Y35.391S,"Legal intervention involving other blunt objects, law enforcement official injured, sequela",45547188,Condition,legal.csv
ICD10CM,Y35.412A,"Legal intervention involving bayonet, bystander injured, initial encounter",45547190,Condition,legal.csv
ICD10CM,Y35.101S,"Legal intervention involving unspecified explosives, law enforcement official injured, sequela",45537504,Condition,legal.csv
ICD10CM,Y35.491D,"Legal intervention involving other sharp objects, law enforcement official injured, subsequent encounter",45566310,Condition,legal.csv
ICD10CM,Y35.403S,"Legal intervention involving unspecified sharp objects, suspect injured, sequela",45580909,Condition,legal.csv
ICD10CM,Y35.213A,"Legal intervention involving injury by tear gas, suspect injured, initial encounter",45604994,Condition,legal.csv
ICD10CM,Y35.402D,"Legal intervention involving unspecified sharp objects, bystander injured, subsequent encounter",45595380,Condition,legal.csv
ICD10CM,Y35.412S,"Legal intervention involving bayonet, bystander injured, sequela",45595381,Condition,legal.csv
ICD10CM,Y35.92XS,"Legal intervention, means unspecified, bystander injured, sequela",45580914,Condition,legal.csv
ICD10CM,Y35.002A,"Legal intervention involving unspecified firearm discharge, bystander injured, initial encounter",45542289,Condition,legal.csv
ICD10CM,Y35.193A,"Legal intervention involving other explosives, suspect injured, initial encounter",45547184,Condition,legal.csv
ICD10CM,Y35.392A,"Legal intervention involving other blunt objects, bystander injured, initial encounter",45547189,Condition,legal.csv
ICD10CM,Y35.303A,"Legal intervention involving unspecified blunt objects, suspect injured, initial encounter",45590601,Condition,legal.csv
ICD10CM,Y35.003D,"Legal intervention involving unspecified firearm discharge, suspect injured, subsequent encounter",45595373,Condition,legal.csv
ICD10CM,Y35.412D,"Legal intervention involving bayonet, bystander injured, subsequent encounter",45576037,Condition,legal.csv
ICD10CM,Y35.121A,"Legal intervention involving injury by explosive shell, law enforcement official injured, initial encounter",45542294,Condition,legal.csv
ICD10CM,Y35.492D,"Legal intervention involving other sharp objects, bystander injured, subsequent encounter",45566311,Condition,legal.csv
ICD10CM,Y35.112D,"Legal intervention involving injury by dynamite, bystander injured, subsequent encounter",45576032,Condition,legal.csv
ICD10CM,Y35.812S,"Legal intervention involving manhandling, bystander injured, sequela",45537512,Condition,legal.csv
ICD10CM,Y35.401A,"Legal intervention involving unspecified sharp objects, law enforcement official injured, initial encounter",45542299,Condition,legal.csv
ICD10CM,Y35.93XA,"Legal intervention, means unspecified, suspect injured, initial encounter",45571227,Condition,legal.csv
ICD10CM,Y35.121D,"Legal intervention involving injury by explosive shell, law enforcement official injured, subsequent encounter",45609820,Condition,legal.csv
ICD10CM,Y35.312A,"Legal intervention involving baton, bystander injured, initial encounter",45547186,Condition,legal.csv
ICD10CM,Y35.302S,"Legal intervention involving unspecified blunt objects, bystander injured, sequela",45556716,Condition,legal.csv
ICD10CM,Y35.103S,"Legal intervention involving unspecified explosives, suspect injured, sequela",45537506,Condition,legal.csv
ICD10CM,Y35.011S,"Legal intervention involving injury by machine gun, law enforcement official injured, sequela",45561502,Condition,legal.csv
ICD10CM,Y35.403D,"Legal intervention involving unspecified sharp objects, suspect injured, subsequent encounter",45566308,Condition,legal.csv
ICD10CM,Y35.123D,"Legal intervention involving injury by explosive shell, suspect injured, subsequent encounter",45585700,Condition,legal.csv
ICD10CM,Y35.892A,"Legal intervention involving other specified means, bystander injured, initial encounter",45537513,Condition,legal.csv
ICD10CM,Y35.293A,"Legal intervention involving other gas, suspect injured, initial encounter",45590598,Condition,legal.csv
ICD10CM,Y35.033A,"Legal intervention involving injury by rifle pellet, suspect injured, initial encounter",45609817,Condition,legal.csv
ICD10CM,Y35.813S,"Legal intervention involving manhandling, suspect injured, sequela",45609824,Condition,legal.csv
ICD10CM,Y35.113A,"Legal intervention involving injury by dynamite, suspect injured, initial encounter",45547182,Condition,legal.csv
ICD10CM,Y35.212A,"Legal intervention involving injury by tear gas, bystander injured, initial encounter",45556713,Condition,legal.csv
ICD10CM,Y35.043D,"Legal intervention involving injury by rubber bullet, suspect injured, subsequent encounter",45576030,Condition,legal.csv
ICD10CM,Y35.293S,"Legal intervention involving other gas, suspect injured, sequela",45590599,Condition,legal.csv
ICD10CM,Y35.292S,"Legal intervention involving other gas, bystander injured, sequela",45542296,Condition,legal.csv
ICD10CM,Y35.122A,"Legal intervention involving injury by explosive shell, bystander injured, initial encounter",45561505,Condition,legal.csv
ICD10CM,Y35.013D,"Legal intervention involving injury by machine gun, suspect injured, subsequent encounter",45604988,Condition,legal.csv
ICD10CM,Y35.93XD,"Legal intervention, means unspecified, suspect injured, subsequent encounter",45542304,Condition,legal.csv
ICD10CM,Y35.013A,"Legal intervention involving injury by machine gun, suspect injured, initial encounter",45566300,Condition,legal.csv
ICD10CM,Y35.312D,"Legal intervention involving baton, bystander injured, subsequent encounter",45585704,Condition,legal.csv
ICD10CM,Y35.811S,"Legal intervention involving manhandling, law enforcement official injured, sequela",45571226,Condition,legal.csv
ICD10CM,Y35.003A,"Legal intervention involving unspecified firearm discharge, suspect injured, initial encounter",45542290,Condition,legal.csv
ICD10CM,Y35.213S,"Legal intervention involving injury by tear gas, suspect injured, sequela",45566305,Condition,legal.csv
ICD10CM,Y35.302D,"Legal intervention involving unspecified blunt objects, bystander injured, subsequent encounter",45600236,Condition,legal.csv
ICD10CM,Y35.033D,"Legal intervention involving injury by rifle pellet, suspect injured, subsequent encounter",45600232,Condition,legal.csv
ICD10CM,Y35.891S,"Legal intervention involving other specified means, law enforcement official injured, sequela",45551980,Condition,legal.csv
ICD10CM,Y35.033S,"Legal intervention involving injury by rifle pellet, suspect injured, sequela",45590591,Condition,legal.csv
ICD10CM,Y35.891A,"Legal intervention involving other specified means, law enforcement official injured, initial encounter",45556721,Condition,legal.csv
ICD10CM,Y35.202S,"Legal intervention involving unspecified gas, bystander injured, sequela",45585701,Condition,legal.csv
ICD10CM,Y35.042S,"Legal intervention involving injury by rubber bullet, bystander injured, sequela",45561504,Condition,legal.csv
ICD10CM,Y35.043S,"Legal intervention involving injury by rubber bullet, suspect injured, sequela",45585697,Condition,legal.csv
ICD10CM,Y35.093D,"Legal intervention involving other firearm discharge, suspect injured, subsequent encounter",45585698,Condition,legal.csv
ICD10CM,Y35.403A,"Legal intervention involving unspecified sharp objects, suspect injured, initial encounter",45609823,Condition,legal.csv
ICD10CM,Y35.111A,"Legal intervention involving injury by dynamite, law enforcement official injured, initial encounter",45537507,Condition,legal.csv
ICD10CM,Y35.021A,"Legal intervention involving injury by handgun, law enforcement official injured, initial encounter",45590588,Condition,legal.csv
ICD10CM,Y35.211S,"Legal intervention involving injury by tear gas, law enforcement official injured, sequela",45556712,Condition,legal.csv
ICD10CM,Y35.291A,"Legal intervention involving other gas, law enforcement official injured, initial encounter",45571221,Condition,legal.csv
ICD10CM,Y35.123S,"Legal intervention involving injury by explosive shell, suspect injured, sequela",45595378,Condition,legal.csv
ICD10CM,Y35.191A,"Legal intervention involving other explosives, law enforcement official injured, initial encounter",45576033,Condition,legal.csv
ICD10CM,Y35.192S,"Legal intervention involving other explosives, bystander injured, sequela",45537508,Condition,legal.csv
ICD10CM,Y35.301A,"Legal intervention involving unspecified blunt objects, law enforcement official injured, initial encounter",45542297,Condition,legal.csv
ICD10CM,Y35.111S,"Legal intervention involving injury by dynamite, law enforcement official injured, sequela",45547181,Condition,legal.csv
ICD10CM,Y35.031D,"Legal intervention involving injury by rifle pellet, law enforcement official injured, subsequent encounter",45590590,Condition,legal.csv
ICD10CM,Y35.303S,"Legal intervention involving unspecified blunt objects, suspect injured, sequela",45590602,Condition,legal.csv
ICD10CM,Y35.393S,"Legal intervention involving other blunt objects, suspect injured, sequela",45556719,Condition,legal.csv
ICD10CM,Y35.011A,"Legal intervention involving injury by machine gun, law enforcement official injured, initial encounter",45604987,Condition,legal.csv
ICD10CM,Y35.012D,"Legal intervention involving injury by machine gun, bystander injured, subsequent encounter",45600231,Condition,legal.csv
ICD10CM,Y35.892D,"Legal intervention involving other specified means, bystander injured, subsequent encounter",45551981,Condition,legal.csv
ICD10CM,Y35.091S,"Legal intervention involving other firearm discharge, law enforcement official injured, sequela",45590593,Condition,legal.csv
ICD10CM,Y35.023D,"Legal intervention involving injury by handgun, suspect injured, subsequent encounter",45590589,Condition,legal.csv
ICD10CM,Y35.113D,"Legal intervention involving injury by dynamite, suspect injured, subsequent encounter",45600233,Condition,legal.csv
ICD10CM,Y35.311D,"Legal intervention involving baton, law enforcement official injured, subsequent encounter",45585703,Condition,legal.csv
ICD10CM,Y35.392D,"Legal intervention involving other blunt objects, bystander injured, subsequent encounter",45542298,Condition,legal.csv
ICD10CM,Y35.813A,"Legal intervention involving manhandling, suspect injured, initial encounter",45566312,Condition,legal.csv
ICD10CM,Y35.393A,"Legal intervention involving other blunt objects, suspect injured, initial encounter",45556718,Condition,legal.csv
ICD10CM,Y35.893A,"Legal intervention involving other specified means, suspect injured, initial encounter",45542302,Condition,legal.csv
ICD10CM,Y35.392S,"Legal intervention involving other blunt objects, bystander injured, sequela",45604996,Condition,legal.csv
ICD10CM,Y35.043A,"Legal intervention involving injury by rubber bullet, suspect injured, initial encounter",45537503,Condition,legal.csv
ICD10CM,Y35.292A,"Legal intervention involving other gas, bystander injured, initial encounter",45556715,Condition,legal.csv
ICD10CM,Y35.311A,"Legal intervention involving baton, law enforcement official injured, initial encounter",45561508,Condition,legal.csv
ICD10CM,Y35.022D,"Legal intervention involving injury by handgun, bystander injured, subsequent encounter",45585696,Condition,legal.csv
ICD10CM,Y35.022S,"Legal intervention involving injury by handgun, bystander injured, sequela",45595375,Condition,legal.csv
ICD10CM,Y35.003S,"Legal intervention involving unspecified firearm discharge, suspect injured, sequela",45537501,Condition,legal.csv
ICD10CM,Y35.011D,"Legal intervention involving injury by machine gun, law enforcement official injured, subsequent encounter",45556709,Condition,legal.csv
ICD10CM,Y35.021S,"Legal intervention involving injury by handgun, law enforcement official injured, sequela",45604989,Condition,legal.csv
ICD10CM,Y35.493A,"Legal intervention involving other sharp objects, suspect injured, initial encounter",45600239,Condition,legal.csv
ICD10CM,Y35.411D,"Legal intervention involving bayonet, law enforcement official injured, subsequent encounter",45576035,Condition,legal.csv
ICD10CM,Y35.012A,"Legal intervention involving injury by machine gun, bystander injured, initial encounter",45580900,Condition,legal.csv
ICD10CM,Y35.092D,"Legal intervention involving other firearm discharge, bystander injured, subsequent encounter",45609818,Condition,legal.csv
ICD10CM,Y35.93XS,"Legal intervention, means unspecified, suspect injured, sequela",45580915,Condition,legal.csv
ICD10CM,Y35.032,"Legal intervention involving injury by rifle pellet, bystander injured",21354,Condition,legal.csv
ICD10CM,Y35.091,"Legal intervention involving other firearm discharge, law enforcement official injured",21359,Condition,legal.csv
ICD10CM,Y35.203,"Legal intervention involving unspecified gas, suspect injured",21376,Condition,legal.csv
ICD10CM,Y35.8,Legal intervention involving other specified means,1575764,Condition,legal.csv
ICD10CM,Y35.121,"Legal intervention involving injury by explosive shell, law enforcement official injured",21368,Condition,legal.csv
ICD10CM,Y35.313,"Legal intervention involving baton, suspect injured",21388,Condition,legal.csv
ICD10CM,Y35.192,"Legal intervention involving other explosives, bystander injured",21372,Condition,legal.csv
ICD10CM,Y35.403,"Legal intervention involving unspecified sharp objects, suspect injured",21394,Condition,legal.csv
ICD10CM,Y35.39,Legal intervention involving other blunt objects,1575759,Condition,legal.csv
ICD10CM,Y35.1,Legal intervention involving explosives,1575747,Condition,legal.csv
ICD10CM,Y35.013,"Legal intervention involving injury by machine gun, suspect injured",21349,Condition,legal.csv
ICD10CM,Y35.293,"Legal intervention involving other gas, suspect injured",21382,Condition,legal.csv
ICD10CM,Y35,Legal intervention,1575739,Observation,legal.csv
ICD10CM,Y35.01,Legal intervention involving injury by machine gun,1575742,Condition,legal.csv
ICD10CM,Y35.9,"Legal intervention, means unspecified",1575767,Condition,legal.csv
ICD10CM,Y35.002,"Legal intervention involving unspecified firearm discharge, bystander injured",21345,Condition,legal.csv
ICD10CM,Y35.92,"Legal intervention, means unspecified, bystander injured",21408,Condition,legal.csv
ICD10CM,Y35.81,Legal intervention involving manhandling,1575765,Condition,legal.csv
ICD10CM,Y35.20,Legal intervention involving unspecified gas,1575753,Condition,legal.csv
ICD10CM,Y35.303,"Legal intervention involving unspecified blunt objects, suspect injured",21385,Condition,legal.csv
ICD10CM,Y35.033,"Legal intervention involving injury by rifle pellet, suspect injured",21355,Condition,legal.csv
ICD10CM,Y35.402,"Legal intervention involving unspecified sharp objects, bystander injured",21393,Condition,legal.csv
ICD10CM,Y35.892,"Legal intervention involving other specified means, bystander injured",21405,Condition,legal.csv
ICD10CM,Y35.893,"Legal intervention involving other specified means, suspect injured",21406,Condition,legal.csv
ICD10CM,Y35.212,"Legal intervention involving injury by tear gas, bystander injured",21378,Condition,legal.csv
ICD10CM,Y35.0,Legal intervention involving firearm discharge,1575740,Condition,legal.csv
ICD10CM,Y35.03,Legal intervention involving injury by rifle pellet,1575744,Condition,legal.csv
ICD10CM,Y35.02,Legal intervention involving injury by handgun,1575743,Condition,legal.csv
ICD10CM,Y35.042,"Legal intervention involving injury by rubber bullet, bystander injured",21357,Condition,legal.csv
ICD10CM,Y35.123,"Legal intervention involving injury by explosive shell, suspect injured",21370,Condition,legal.csv
ICD10CM,Y35.301,"Legal intervention involving unspecified blunt objects, law enforcement official injured",21383,Condition,legal.csv
ICD10CM,Y35.003,"Legal intervention involving unspecified firearm discharge, suspect injured",21346,Condition,legal.csv
ICD10CM,Y35.29,Legal intervention involving other gas,1575755,Condition,legal.csv
ICD10CM,Y35.411,"Legal intervention involving bayonet, law enforcement official injured",21395,Condition,legal.csv
ICD10CM,Y35.493,"Legal intervention involving other sharp objects, suspect injured",21400,Condition,legal.csv
ICD10CM,Y35.023,"Legal intervention involving injury by handgun, suspect injured",21352,Condition,legal.csv
ICD10CM,Y35.491,"Legal intervention involving other sharp objects, law enforcement official injured",21398,Condition,legal.csv
ICD10CM,Y35.49,Legal intervention involving other sharp objects,1575763,Condition,legal.csv
ICD10CM,Y35.043,"Legal intervention involving injury by rubber bullet, suspect injured",21358,Condition,legal.csv
ICD10CM,Y35.191,"Legal intervention involving other explosives, law enforcement official injured",21371,Condition,legal.csv
ICD10CM,Y35.813,"Legal intervention involving manhandling, suspect injured",21403,Condition,legal.csv
ICD10CM,Y35.193,"Legal intervention involving other explosives, suspect injured",21373,Condition,legal.csv
ICD10CM,Y35.103A,"Legal intervention involving unspecified explosives, suspect injured, initial encounter",45590594,Condition,legal.csv
ICD10CM,Y35.311S,"Legal intervention involving baton, law enforcement official injured, sequela",45556717,Condition,legal.csv
ICD10CM,Y35.091D,"Legal intervention involving other firearm discharge, law enforcement official injured, subsequent encounter",45590592,Condition,legal.csv
ICD10CM,Y35.211D,"Legal intervention involving injury by tear gas, law enforcement official injured, subsequent encounter",45590597,Condition,legal.csv
ICD10CM,Y35.493S,"Legal intervention involving other sharp objects, suspect injured, sequela",45556720,Condition,legal.csv
ICD10CM,Y35.203S,"Legal intervention involving unspecified gas, suspect injured, sequela",45585702,Condition,legal.csv
ICD10CM,Y35.032D,"Legal intervention involving injury by rifle pellet, bystander injured, subsequent encounter",45547180,Condition,legal.csv
ICD10CM,Y35.313A,"Legal intervention involving baton, suspect injured, initial encounter",45595379,Condition,legal.csv
ICD10CM,Y35.312S,"Legal intervention involving baton, bystander injured, sequela",45609822,Condition,legal.csv
ICD10CM,Y35.103D,"Legal intervention involving unspecified explosives, suspect injured, subsequent encounter",45537505,Condition,legal.csv
ICD10CM,Y35.093A,"Legal intervention involving other firearm discharge, suspect injured, initial encounter",45551976,Condition,legal.csv
ICD10CM,Y35.192D,"Legal intervention involving other explosives, bystander injured, subsequent encounter",45561506,Condition,legal.csv
ICD10CM,Y35.811D,"Legal intervention involving manhandling, law enforcement official injured, subsequent encounter",45580913,Condition,legal.csv
ICD10CM,Y35.401S,"Legal intervention involving unspecified sharp objects, law enforcement official injured, sequela",45542301,Condition,legal.csv
ICD10CM,Y35.041D,"Legal intervention involving injury by rubber bullet, law enforcement official injured, subsequent encounter",45576029,Condition,legal.csv
ICD10CM,Y35.301S,"Legal intervention involving unspecified blunt objects, law enforcement official injured, sequela",45566307,Condition,legal.csv
ICD10CM,Y35.491A,"Legal intervention involving other sharp objects, law enforcement official injured, initial encounter",45590606,Condition,legal.csv
ICD10CM,Y35.493D,"Legal intervention involving other sharp objects, suspect injured, subsequent encounter",45580912,Condition,legal.csv
ICD10CM,Y35.92XD,"Legal intervention, means unspecified, bystander injured, subsequent encounter",45566314,Condition,legal.csv
ICD10CM,Y35.013S,"Legal intervention involving injury by machine gun, suspect injured, sequela",45571214,Condition,legal.csv
ICD10CM,Y35.101A,"Legal intervention involving unspecified explosives, law enforcement official injured, initial encounter",45566302,Condition,legal.csv
ICD10CM,Y35.402S,"Legal intervention involving unspecified sharp objects, bystander injured, sequela",45590605,Condition,legal.csv
ICD10CM,Y35.401D,"Legal intervention involving unspecified sharp objects, law enforcement official injured, subsequent encounter",45542300,Condition,legal.csv
ICD10CM,Y35.201D,"Legal intervention involving unspecified gas, law enforcement official injured, subsequent encounter",45566304,Condition,legal.csv
ICD10CM,Y35.122D,"Legal intervention involving injury by explosive shell, bystander injured, subsequent encounter",45556710,Condition,legal.csv
ICD10CM,Y35.032A,"Legal intervention involving injury by rifle pellet, bystander injured, initial encounter",45580903,Condition,legal.csv
ICD10CM,Y35.813D,"Legal intervention involving manhandling, suspect injured, subsequent encounter",45576038,Condition,legal.csv
ICD10CM,Y35.102S,"Legal intervention involving unspecified explosives, bystander injured, sequela",45571217,Condition,legal.csv
